
---------- Begin Simulation Statistics ----------
sim_seconds                                  3.803996                       # Number of seconds simulated
system.l2.ReadCleanReq_misses::total            21037                       # number of ReadCleanReq misses
system.l2.ReadSharedReq_misses::cpu0.dtb.walker         4187                       # number of ReadSharedReq misses
system.l2.ReadSharedReq_misses::cpu0.itb.walker          349                       # number of ReadSharedReq misses
system.l2.ReadSharedReq_misses::cpu0.data       878841                       # number of ReadSharedReq misses
system.l2.ReadSharedReq_misses::total          883377                       # number of ReadSharedReq misses
system.l2.demand_misses::cpu0.dtb.walker         4187                       # number of demand (read+write) misses
system.l2.demand_misses::cpu0.itb.walker          349                       # number of demand (read+write) misses
system.l2.demand_misses::cpu0.inst              21037                       # number of demand (read+write) misses
system.l2.demand_misses::cpu0.data            1473962                       # number of demand (read+write) misses
system.l2.demand_misses::total                1499535                       # number of demand (read+write) misses
system.l2.overall_misses::cpu0.dtb.walker         4187                       # number of overall misses
system.l2.overall_misses::cpu0.itb.walker          349                       # number of overall misses
system.l2.overall_misses::cpu0.inst             21037                       # number of overall misses
system.l2.overall_misses::cpu0.data           1473962                       # number of overall misses
system.l2.overall_misses::total               1499535                       # number of overall misses
system.l2.UpgradeReq_miss_latency::cpu0.data     14723000                       # number of UpgradeReq miss cycles
system.l2.UpgradeReq_miss_latency::total     14723000                       # number of UpgradeReq miss cycles
system.l2.ReadExReq_miss_latency::cpu0.data  53609074000                       # number of ReadExReq miss cycles
system.l2.ReadExReq_miss_latency::total   53609074000                       # number of ReadExReq miss cycles
system.l2.ReadCleanReq_miss_latency::cpu0.inst   2358692500                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_miss_latency::total   2358692500                       # number of ReadCleanReq miss cycles
system.l2.ReadSharedReq_miss_latency::cpu0.dtb.walker    653014000                       # number of ReadSharedReq miss cycles
system.l2.ReadSharedReq_miss_latency::cpu0.itb.walker     39361000                       # number of ReadSharedReq miss cycles
system.l2.ReadSharedReq_miss_latency::cpu0.data 128336585000                       # number of ReadSharedReq miss cycles
system.l2.ReadSharedReq_miss_latency::total 129028960000                       # number of ReadSharedReq miss cycles
system.l2.demand_miss_latency::cpu0.dtb.walker    653014000                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::cpu0.itb.walker     39361000                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::cpu0.inst   2358692500                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::cpu0.data 181945659000                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::total     184996726500                       # number of demand (read+write) miss cycles
system.l2.overall_miss_latency::cpu0.dtb.walker    653014000                       # number of overall miss cycles
system.l2.overall_miss_latency::cpu0.itb.walker     39361000                       # number of overall miss cycles
system.l2.overall_miss_latency::cpu0.inst   2358692500                       # number of overall miss cycles
system.l2.overall_miss_latency::cpu0.data 181945659000                       # number of overall miss cycles
system.l2.overall_miss_latency::total    184996726500                       # number of overall miss cycles
system.l2.WritebackDirty_accesses::writebacks      2251375                       # number of WritebackDirty accesses(hits+misses)
system.l2.WritebackDirty_accesses::total      2251375                       # number of WritebackDirty accesses(hits+misses)
system.l2.WritebackClean_accesses::writebacks       605993                       # number of WritebackClean accesses(hits+misses)
system.l2.WritebackClean_accesses::total       605993                       # number of WritebackClean accesses(hits+misses)
system.l2.UpgradeReq_accesses::cpu0.data        12145                       # number of UpgradeReq accesses(hits+misses)
system.l2.UpgradeReq_accesses::total            12145                       # number of UpgradeReq accesses(hits+misses)
system.l2.ReadExReq_accesses::cpu0.data       1030631                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::total           1030631                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadCleanReq_accesses::cpu0.inst       606024                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_accesses::total         606024                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadSharedReq_accesses::cpu0.dtb.walker       249033                       # number of ReadSharedReq accesses(hits+misses)
system.l2.ReadSharedReq_accesses::cpu0.itb.walker        19791                       # number of ReadSharedReq accesses(hits+misses)
system.l2.ReadSharedReq_accesses::cpu0.data      2272299                       # number of ReadSharedReq accesses(hits+misses)
system.l2.ReadSharedReq_accesses::total       2541123                       # number of ReadSharedReq accesses(hits+misses)
system.l2.demand_accesses::cpu0.dtb.walker       249033                       # number of demand (read+write) accesses
system.l2.demand_accesses::cpu0.itb.walker        19791                       # number of demand (read+write) accesses
system.l2.demand_accesses::cpu0.inst           606024                       # number of demand (read+write) accesses
system.l2.demand_accesses::cpu0.data          3302930                       # number of demand (read+write) accesses
system.l2.demand_accesses::total              4177778                       # number of demand (read+write) accesses
system.l2.overall_accesses::cpu0.dtb.walker       249033                       # number of overall (read+write) accesses
system.l2.overall_accesses::cpu0.itb.walker        19791                       # number of overall (read+write) accesses
system.l2.overall_accesses::cpu0.inst          606024                       # number of overall (read+write) accesses
system.l2.overall_accesses::cpu0.data         3302930                       # number of overall (read+write) accesses
system.l2.overall_accesses::total             4177778                       # number of overall (read+write) accesses
system.l2.UpgradeReq_miss_rate::cpu0.data     0.018114                       # miss rate for UpgradeReq accesses
system.l2.UpgradeReq_miss_rate::total        0.018114                       # miss rate for UpgradeReq accesses
system.l2.ReadExReq_miss_rate::cpu0.data     0.577434                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::total         0.577434                       # miss rate for ReadExReq accesses
system.l2.ReadCleanReq_miss_rate::cpu0.inst     0.034713                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_miss_rate::total      0.034713                       # miss rate for ReadCleanReq accesses
system.l2.ReadSharedReq_miss_rate::cpu0.dtb.walker     0.016813                       # miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_miss_rate::cpu0.itb.walker     0.017634                       # miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_miss_rate::cpu0.data     0.386763                       # miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_miss_rate::total     0.347633                       # miss rate for ReadSharedReq accesses
system.l2.demand_miss_rate::cpu0.dtb.walker     0.016813                       # miss rate for demand accesses
system.l2.demand_miss_rate::cpu0.itb.walker     0.017634                       # miss rate for demand accesses
system.l2.demand_miss_rate::cpu0.inst        0.034713                       # miss rate for demand accesses
system.l2.demand_miss_rate::cpu0.data        0.446259                       # miss rate for demand accesses
system.l2.demand_miss_rate::total            0.358931                       # miss rate for demand accesses
system.l2.overall_miss_rate::cpu0.dtb.walker     0.016813                       # miss rate for overall accesses
system.l2.overall_miss_rate::cpu0.itb.walker     0.017634                       # miss rate for overall accesses
system.l2.overall_miss_rate::cpu0.inst       0.034713                       # miss rate for overall accesses
system.l2.overall_miss_rate::cpu0.data       0.446259                       # miss rate for overall accesses
system.l2.overall_miss_rate::total           0.358931                       # miss rate for overall accesses
system.l2.UpgradeReq_avg_miss_latency::cpu0.data 66922.727273                       # average UpgradeReq miss latency
system.l2.UpgradeReq_avg_miss_latency::total 66922.727273                       # average UpgradeReq miss latency
system.l2.ReadExReq_avg_miss_latency::cpu0.data 90080.965047                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::total 90080.965047                       # average ReadExReq miss latency
system.l2.ReadCleanReq_avg_miss_latency::cpu0.inst 112121.143699                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_avg_miss_latency::total 112121.143699                       # average ReadCleanReq miss latency
system.l2.ReadSharedReq_avg_miss_latency::cpu0.dtb.walker 155962.264151                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_avg_miss_latency::cpu0.itb.walker 112782.234957                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_avg_miss_latency::cpu0.data 146029.355708                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_avg_miss_latency::total 146063.300267                       # average ReadSharedReq miss latency
system.l2.demand_avg_miss_latency::cpu0.dtb.walker 155962.264151                       # average overall miss latency
system.l2.demand_avg_miss_latency::cpu0.itb.walker 112782.234957                       # average overall miss latency
system.l2.demand_avg_miss_latency::cpu0.inst 112121.143699                       # average overall miss latency
system.l2.demand_avg_miss_latency::cpu0.data 123439.857337                       # average overall miss latency
system.l2.demand_avg_miss_latency::total 123369.395513                       # average overall miss latency
system.l2.overall_avg_miss_latency::cpu0.dtb.walker 155962.264151                       # average overall miss latency
system.l2.overall_avg_miss_latency::cpu0.itb.walker 112782.234957                       # average overall miss latency
system.l2.overall_avg_miss_latency::cpu0.inst 112121.143699                       # average overall miss latency
system.l2.overall_avg_miss_latency::cpu0.data 123439.857337                       # average overall miss latency
system.l2.overall_avg_miss_latency::total 123369.395513                       # average overall miss latency
system.l2.blocked_cycles::no_mshrs                  0                       # number of cycles access was blocked
system.l2.blocked_cycles::no_targets                0                       # number of cycles access was blocked
system.l2.blocked::no_mshrs                         0                       # number of cycles access was blocked
system.l2.blocked::no_targets                       0                       # number of cycles access was blocked
system.l2.avg_blocked_cycles::no_mshrs            nan                       # average number of cycles each access was blocked
system.l2.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.l2.writebacks::writebacks               958623                       # number of writebacks
system.l2.writebacks::total                    958623                       # number of writebacks
system.l2.CleanEvict_mshr_misses::writebacks           74                       # number of CleanEvict MSHR misses
system.l2.CleanEvict_mshr_misses::total            74                       # number of CleanEvict MSHR misses
system.l2.UpgradeReq_mshr_misses::cpu0.data          220                       # number of UpgradeReq MSHR misses
system.l2.UpgradeReq_mshr_misses::total           220                       # number of UpgradeReq MSHR misses
system.l2.ReadExReq_mshr_misses::cpu0.data       595121                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::total         595121                       # number of ReadExReq MSHR misses
system.l2.ReadCleanReq_mshr_misses::cpu0.inst        21037                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_misses::total        21037                       # number of ReadCleanReq MSHR misses
system.l2.ReadSharedReq_mshr_misses::cpu0.dtb.walker         4187                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_misses::cpu0.itb.walker          349                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_misses::cpu0.data       878841                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_misses::total       883377                       # number of ReadSharedReq MSHR misses
system.l2.demand_mshr_misses::cpu0.dtb.walker         4187                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu0.itb.walker          349                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu0.inst         21037                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu0.data       1473962                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::total           1499535                       # number of demand (read+write) MSHR misses
system.l2.overall_mshr_misses::cpu0.dtb.walker         4187                       # number of overall MSHR misses
system.l2.overall_mshr_misses::cpu0.itb.walker          349                       # number of overall MSHR misses
system.l2.overall_mshr_misses::cpu0.inst        21037                       # number of overall MSHR misses
system.l2.overall_mshr_misses::cpu0.data      1473962                       # number of overall MSHR misses
system.l2.overall_mshr_misses::total          1499535                       # number of overall MSHR misses
system.l2.ReadReq_mshr_uncacheable::cpu0.data         3810                       # number of ReadReq MSHR uncacheable
system.l2.ReadReq_mshr_uncacheable::total         3810                       # number of ReadReq MSHR uncacheable
system.l2.WriteReq_mshr_uncacheable::cpu0.data         5864                       # number of WriteReq MSHR uncacheable
system.l2.WriteReq_mshr_uncacheable::total         5864                       # number of WriteReq MSHR uncacheable
system.l2.overall_mshr_uncacheable_misses::cpu0.data         9674                       # number of overall MSHR uncacheable misses
system.l2.overall_mshr_uncacheable_misses::total         9674                       # number of overall MSHR uncacheable misses
system.l2.UpgradeReq_mshr_miss_latency::cpu0.data     12523000                       # number of UpgradeReq MSHR miss cycles
system.l2.UpgradeReq_mshr_miss_latency::total     12523000                       # number of UpgradeReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_latency::cpu0.data  47657864000                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_latency::total  47657864000                       # number of ReadExReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_latency::cpu0.inst   2148322500                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_latency::total   2148322500                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_latency::cpu0.dtb.walker    611144000                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_latency::cpu0.itb.walker     35871000                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_latency::cpu0.data 119548175000                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_latency::total 120195190000                       # number of ReadSharedReq MSHR miss cycles
system.l2.demand_mshr_miss_latency::cpu0.dtb.walker    611144000                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::cpu0.itb.walker     35871000                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::cpu0.inst   2148322500                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::cpu0.data 167206039000                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::total 170001376500                       # number of demand (read+write) MSHR miss cycles
system.l2.overall_mshr_miss_latency::cpu0.dtb.walker    611144000                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::cpu0.itb.walker     35871000                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::cpu0.inst   2148322500                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::cpu0.data 167206039000                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::total 170001376500                       # number of overall MSHR miss cycles
system.l2.ReadReq_mshr_uncacheable_latency::cpu0.data    764473000                       # number of ReadReq MSHR uncacheable cycles
system.l2.ReadReq_mshr_uncacheable_latency::total    764473000                       # number of ReadReq MSHR uncacheable cycles
system.l2.overall_mshr_uncacheable_latency::cpu0.data    764473000                       # number of overall MSHR uncacheable cycles
system.l2.overall_mshr_uncacheable_latency::total    764473000                       # number of overall MSHR uncacheable cycles
system.l2.CleanEvict_mshr_miss_rate::writebacks          inf                       # mshr miss rate for CleanEvict accesses
system.l2.CleanEvict_mshr_miss_rate::total          inf                       # mshr miss rate for CleanEvict accesses
system.l2.UpgradeReq_mshr_miss_rate::cpu0.data     0.018114                       # mshr miss rate for UpgradeReq accesses
system.l2.UpgradeReq_mshr_miss_rate::total     0.018114                       # mshr miss rate for UpgradeReq accesses
system.l2.ReadExReq_mshr_miss_rate::cpu0.data     0.577434                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::total     0.577434                       # mshr miss rate for ReadExReq accesses
system.l2.ReadCleanReq_mshr_miss_rate::cpu0.inst     0.034713                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_mshr_miss_rate::total     0.034713                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadSharedReq_mshr_miss_rate::cpu0.dtb.walker     0.016813                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_mshr_miss_rate::cpu0.itb.walker     0.017634                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_mshr_miss_rate::cpu0.data     0.386763                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_mshr_miss_rate::total     0.347633                       # mshr miss rate for ReadSharedReq accesses
system.l2.demand_mshr_miss_rate::cpu0.dtb.walker     0.016813                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu0.itb.walker     0.017634                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu0.inst     0.034713                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu0.data     0.446259                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::total       0.358931                       # mshr miss rate for demand accesses
system.l2.overall_mshr_miss_rate::cpu0.dtb.walker     0.016813                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu0.itb.walker     0.017634                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu0.inst     0.034713                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu0.data     0.446259                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::total      0.358931                       # mshr miss rate for overall accesses
system.l2.UpgradeReq_avg_mshr_miss_latency::cpu0.data 56922.727273                       # average UpgradeReq mshr miss latency
system.l2.UpgradeReq_avg_mshr_miss_latency::total 56922.727273                       # average UpgradeReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::cpu0.data 80080.965047                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::total 80080.965047                       # average ReadExReq mshr miss latency
system.l2.ReadCleanReq_avg_mshr_miss_latency::cpu0.inst 102121.143699                       # average ReadCleanReq mshr miss latency
system.l2.ReadCleanReq_avg_mshr_miss_latency::total 102121.143699                       # average ReadCleanReq mshr miss latency
system.l2.ReadSharedReq_avg_mshr_miss_latency::cpu0.dtb.walker 145962.264151                       # average ReadSharedReq mshr miss latency
system.l2.ReadSharedReq_avg_mshr_miss_latency::cpu0.itb.walker 102782.234957                       # average ReadSharedReq mshr miss latency
system.l2.ReadSharedReq_avg_mshr_miss_latency::cpu0.data 136029.355708                       # average ReadSharedReq mshr miss latency
system.l2.ReadSharedReq_avg_mshr_miss_latency::total 136063.300267                       # average ReadSharedReq mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu0.dtb.walker 145962.264151                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu0.itb.walker 102782.234957                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu0.inst 102121.143699                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu0.data 113439.857337                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::total 113369.395513                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu0.dtb.walker 145962.264151                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu0.itb.walker 102782.234957                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu0.inst 102121.143699                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu0.data 113439.857337                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::total 113369.395513                       # average overall mshr miss latency
system.l2.ReadReq_avg_mshr_uncacheable_latency::cpu0.data 200649.081365                       # average ReadReq mshr uncacheable latency
system.l2.ReadReq_avg_mshr_uncacheable_latency::total 200649.081365                       # average ReadReq mshr uncacheable latency
system.l2.overall_avg_mshr_uncacheable_latency::cpu0.data 79023.464958                       # average overall mshr uncacheable latency
system.l2.overall_avg_mshr_uncacheable_latency::total 79023.464958                       # average overall mshr uncacheable latency
system.membus.snoop_filter.tot_requests       3108708                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.hit_single_requests      1557978                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_multi_requests          906                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.membus.trans_dist::ReadReq                3810                       # Transaction distribution
system.membus.trans_dist::ReadResp             908484                       # Transaction distribution
system.membus.trans_dist::WriteReq               5864                       # Transaction distribution
system.membus.trans_dist::WriteResp              5864                       # Transaction distribution
system.membus.trans_dist::WritebackDirty      1010766                       # Transaction distribution
system.membus.trans_dist::CleanEvict           539742                       # Transaction distribution
system.membus.trans_dist::UpgradeReq             6119                       # Transaction distribution
system.membus.trans_dist::UpgradeResp             162                       # Transaction distribution
system.membus.trans_dist::ReadExReq            594977                       # Transaction distribution
system.membus.trans_dist::ReadExResp           594977                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq        904674                       # Transaction distribution
system.membus.trans_dist::MessageReq             1220                       # Transaction distribution
system.membus.trans_dist::MessageResp            1220                       # Transaction distribution
system.membus.trans_dist::InvalidateReq         52304                       # Transaction distribution
system.membus.trans_dist::InvalidateResp         1212                       # Transaction distribution
system.membus.pkt_count_system.apicbridge.master::system.cpu0.interrupts.int_slave         2440                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.apicbridge.master::total         2440                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.iocache.mem_side::system.mem_ctrls.port       104967                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.iocache.mem_side::total       104967                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::system.bridge.slave        15006                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::system.cpu0.interrupts.pio         4342                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::system.mem_ctrls.port      4502384                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::total      4521732                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count::total                4629139                       # Packet count per connected master and slave (bytes)
system.membus.pkt_size_system.apicbridge.master::system.cpu0.interrupts.int_slave         4880                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.apicbridge.master::total         4880                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.iocache.mem_side::system.mem_ctrls.port      3337152                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.iocache.mem_side::total      3337152                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::system.bridge.slave         8970                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::system.cpu0.interrupts.pio         8684                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::system.mem_ctrls.port    157273088                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::total    157290742                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size::total               160632774                       # Cumulative packet size per connected master and slave (bytes)
system.membus.snoops                             8011                       # Total snoops (count)
system.membus.snoopTraffic                      56448                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples           1568968                       # Request fanout histogram
system.membus.snoop_fanout::mean             0.001444                       # Request fanout histogram
system.membus.snoop_fanout::stdev            0.037976                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                 1566702     99.86%     99.86% # Request fanout histogram
system.membus.snoop_fanout::1                    2266      0.14%    100.00% # Request fanout histogram
system.membus.snoop_fanout::2                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               1                       # Request fanout histogram
system.membus.snoop_fanout::total             1568968                       # Request fanout histogram
system.membus.reqLayer0.occupancy            13110500                       # Layer occupancy (ticks)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (%)
system.membus.reqLayer1.occupancy             4889000                       # Layer occupancy (ticks)
system.membus.reqLayer1.utilization               0.0                       # Layer utilization (%)
system.membus.reqLayer2.occupancy             2938324                       # Layer occupancy (ticks)
system.membus.reqLayer2.utilization               0.0                       # Layer utilization (%)
system.membus.reqLayer17.occupancy         7204194612                       # Layer occupancy (ticks)
system.membus.reqLayer17.utilization              0.2                       # Layer utilization (%)
system.membus.respLayer0.occupancy            1718324                       # Layer occupancy (ticks)
system.membus.respLayer0.utilization              0.0                       # Layer utilization (%)
system.membus.respLayer2.occupancy            2644895                       # Layer occupancy (ticks)
system.membus.respLayer2.utilization              0.0                       # Layer utilization (%)
system.membus.respLayer3.occupancy         7977835750                       # Layer occupancy (ticks)
system.membus.respLayer3.utilization              0.2                       # Layer utilization (%)
system.membus.badaddr_responder.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.behind_pci.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.com_1.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.fake_com_2.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.fake_com_3.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.fake_com_4.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.fake_floppy.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.i_dont_exist1.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.i_dont_exist2.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.pci_host.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.south_bridge.cmos.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.south_bridge.dma1.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.south_bridge.pic2.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.south_bridge.pic1.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.south_bridge.io_apic.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.south_bridge.keyboard.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.south_bridge.pit.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.south_bridge.speaker.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.pc.south_bridge.ide.disks0.dma_read_full_pages            0                       # Number of full page size DMA reads (not PRD).
system.pc.south_bridge.ide.disks0.dma_read_bytes            0                       # Number of bytes transfered via DMA reads (not PRD).
system.pc.south_bridge.ide.disks0.dma_read_txs            0                       # Number of DMA read transactions (not PRD).
system.pc.south_bridge.ide.disks0.dma_write_full_pages          784                       # Number of full page size DMA writes.
system.pc.south_bridge.ide.disks0.dma_write_bytes      3347456                       # Number of bytes transfered via DMA writes.
system.pc.south_bridge.ide.disks0.dma_write_txs          896                       # Number of DMA write transactions.
system.pc.south_bridge.ide.disks1.dma_read_full_pages            0                       # Number of full page size DMA reads (not PRD).
system.pc.south_bridge.ide.disks1.dma_read_bytes            0                       # Number of bytes transfered via DMA reads (not PRD).
system.pc.south_bridge.ide.disks1.dma_read_txs            0                       # Number of DMA read transactions (not PRD).
system.pc.south_bridge.ide.disks1.dma_write_full_pages            0                       # Number of full page size DMA writes.
system.pc.south_bridge.ide.disks1.dma_write_bytes            0                       # Number of bytes transfered via DMA writes.
system.pc.south_bridge.ide.disks1.dma_write_txs            0                       # Number of DMA write transactions.
system.pc.south_bridge.ide.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.tol2bus.snoop_filter.tot_requests      8463258                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.hit_single_requests      4185456                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
